one_month_accumulative,three_month_accumulative,"""zhima_score_num""","""anti_risk_score""",d0,d1,d7,d14,d30
2.0,19.0,572,31.0,0,0,0,0,0
0.0,9.0,580,12.0,1,1,1,1,1
0.0,17.0,569,23.0,1,1,1,1,1
4.0,25.0,591,22.0,0,0,0,0,0
36.0,46.0,646,33.0,1,0,0,0,0
0.0,8.0,587,55.0,1,1,1,1,1
0.0,12.0,604,39.0,0,0,0,0,0
9.0,20.0,611,7.0,0,0,0,0,0
20.0,36.0,619,16.0,0,0,0,0,0
3.0,6.0,587,21.0,1,1,0,0,0
8.0,25.0,623,20.0,0,0,0,0,0
10.0,20.0,584,11.0,1,1,1,0,0
0.0,24.0,572,33.0,1,1,1,1,1
13.0,56.0,601,31.0,1,0,0,0,0
6.0,19.0,581,16.0,0,0,0,0,0
3.0,8.0,666,6.0,0,0,0,0,0
7.0,11.0,599,39.0,0,0,0,0,0
3.0,3.0,611,13.0,0,0,0,0,0
0.0,9.0,578,82.0,1,1,1,1,1
1.0,26.0,605,8.0,1,1,0,0,0
7.0,31.0,645,7.0,0,0,0,0,0
4.0,25.0,667,7.0,0,0,0,0,0
1.0,9.0,592,31.0,0,0,0,0,0
4.0,24.0,552,20.0,0,0,0,0,0
6.0,19.0,691,3.0,1,0,0,0,0
5.0,20.0,665,14.0,0,0,0,0,0
4.0,18.0,615,5.0,0,0,0,0,0
,,597,6.0,0,0,0,0,0
6.0,26.0,605,19.0,1,0,0,0,0
20.0,31.0,552,24.0,0,0,0,0,0
3.0,5.0,635,14.0,0,0,0,0,0
5.0,16.0,573,9.0,1,1,1,0,0
9.0,17.0,677,8.0,0,0,0,0,0
3.0,10.0,567,21.0,1,0,0,0,0
0.0,10.0,595,3.0,1,1,0,0,0
4.0,7.0,537,10.0,0,0,0,0,0
3.0,14.0,579,21.0,0,0,0,0,0
4.0,23.0,563,4.0,0,0,0,0,0
21.0,37.0,750,6.0,0,0,0,0,0
0.0,2.0,640,5.0,0,0,0,0,0
19.0,43.0,603,43.0,0,0,0,0,0
4.0,11.0,599,8.0,0,0,0,0,0
4.0,16.0,609,27.0,1,1,0,0,0
6.0,17.0,626,10.0,0,0,0,0,0
13.0,43.0,612,20.0,0,0,0,0,0
0.0,3.0,564,21.0,0,0,0,0,0
3.0,9.0,609,1.0,0,0,0,0,0
2.0,4.0,640,12.0,0,0,0,0,0
4.0,24.0,611,5.0,0,0,0,0,0
16.0,36.0,580,13.0,0,0,0,0,0
15.0,31.0,690,30.0,0,0,0,0,0
6.0,11.0,596,37.0,0,0,0,0,0
0.0,3.0,578,54.0,1,0,0,0,0
3.0,16.0,551,22.0,1,0,0,0,0
0.0,10.0,627,11.0,1,1,0,0,0
6.0,26.0,586,11.0,1,1,1,1,0
15.0,28.0,576,6.0,0,0,0,0,0
0.0,1.0,588,5.0,0,0,0,0,0
2.0,5.0,556,12.0,0,0,0,0,0
1.0,8.0,620,13.0,0,0,0,0,0
24.0,33.0,629,5.0,0,0,0,0,0
1.0,14.0,619,7.0,0,0,0,0,0
1.0,9.0,567,14.0,0,0,0,0,0
0.0,5.0,684,11.0,1,1,1,1,1
1.0,9.0,559,36.0,1,1,1,1,0
1.0,16.0,599,19.0,0,0,0,0,0
7.0,18.0,550,19.0,1,1,1,1,1
17.0,45.0,606,11.0,0,0,0,0,0
0.0,7.0,656,12.0,0,0,0,0,0
5.0,18.0,601,25.0,0,0,0,0,0
4.0,9.0,607,21.0,0,0,0,0,0
12.0,23.0,551,20.0,1,0,0,0,0
0.0,5.0,660,11.0,0,0,0,0,0
9.0,35.0,666,13.0,0,0,0,0,0
1.0,1.0,722,57.0,0,0,0,0,0
6.0,14.0,667,12.0,0,0,0,0,0
8.0,30.0,590,8.0,0,0,0,0,0
20.0,36.0,626,14.0,0,0,0,0,0
11.0,16.0,577,28.0,1,1,0,0,0
15.0,37.0,601,8.0,0,0,0,0,0
19.0,48.0,666,19.0,0,0,0,0,0
11.0,27.0,614,10.0,1,0,0,0,0
14.0,25.0,624,3.0,0,0,0,0,0
1.0,7.0,574,14.0,0,0,0,0,0
7.0,16.0,642,6.0,0,0,0,0,0
0.0,0.0,583,28.0,0,0,0,0,0
8.0,24.0,653,25.0,1,0,0,0,0
7.0,18.0,598,12.0,0,0,0,0,0
0.0,7.0,586,38.0,0,0,0,0,0
6.0,12.0,552,63.0,1,1,1,1,1
8.0,21.0,630,9.0,0,0,0,0,0
17.0,34.0,590,30.0,0,0,0,0,0
3.0,12.0,581,25.0,0,0,0,0,0
3.0,16.0,679,1.0,0,0,0,0,0
12.0,36.0,704,2.0,0,0,0,0,0
5.0,13.0,618,5.0,0,0,0,0,0
7.0,14.0,608,68.0,1,1,1,1,1
1.0,4.0,601,57.0,1,0,0,0,0
1.0,2.0,563,30.0,0,0,0,0,0
1.0,30.0,550,14.0,1,1,1,1,1
4.0,21.0,550,15.0,1,0,0,0,0
0.0,1.0,550,22.0,0,0,0,0,0
1.0,5.0,655,13.0,1,0,0,0,0
1.0,6.0,576,15.0,1,1,1,0,0
0.0,13.0,641,12.0,0,0,0,0,0
0.0,9.0,564,3.0,1,1,1,1,1
23.0,32.0,606,37.0,0,0,0,0,0
2.0,21.0,592,24.0,1,1,1,1,1
6.0,10.0,551,47.0,0,0,0,0,0
0.0,13.0,550,28.0,0,0,0,0,0
11.0,49.0,655,23.0,1,1,1,1,1
0.0,8.0,671,44.0,1,1,1,1,1
2.0,8.0,611,12.0,0,0,0,0,0
0.0,17.0,589,23.0,1,1,1,0,0
8.0,19.0,569,2.0,0,0,0,0,0
4.0,5.0,582,18.0,0,0,0,0,0
9.0,29.0,579,33.0,0,0,0,0,0
8.0,55.0,677,11.0,0,0,0,0,0
0.0,4.0,631,8.0,0,0,0,0,0
16.0,32.0,616,7.0,0,0,0,0,0
4.0,10.0,576,45.0,1,1,0,0,0
0.0,7.0,591,11.0,0,0,0,0,0
7.0,17.0,550,11.0,1,0,0,0,0
6.0,8.0,574,18.0,1,1,1,1,1
18.0,28.0,603,12.0,0,0,0,0,0
18.0,43.0,642,5.0,0,0,0,0,0
4.0,12.0,613,10.0,1,1,0,0,0
9.0,36.0,693,4.0,1,0,0,0,0
2.0,17.0,602,8.0,1,1,1,1,1
0.0,6.0,550,30.0,1,1,1,1,1
0.0,1.0,594,12.0,1,1,0,0,0
2.0,13.0,585,21.0,0,0,0,0,0
3.0,17.0,599,6.0,0,0,0,0,0
8.0,26.0,617,5.0,0,0,0,0,0
30.0,46.0,621,6.0,0,0,0,0,0
3.0,9.0,583,57.0,0,0,0,0,0
4.0,19.0,551,23.0,1,1,1,1,1
7.0,27.0,577,6.0,1,0,0,0,0
3.0,8.0,641,13.0,0,0,0,0,0
0.0,5.0,589,26.0,1,1,1,1,1
11.0,19.0,609,6.0,0,0,0,0,0
8.0,17.0,609,8.0,0,0,0,0,0
17.0,45.0,647,4.0,0,0,0,0,0
1.0,21.0,551,9.0,1,1,0,0,0
0.0,17.0,615,7.0,1,1,0,0,0
0.0,6.0,667,5.0,0,0,0,0,0
0.0,2.0,602,14.0,0,0,0,0,0
4.0,25.0,607,1.0,1,0,0,0,0
5.0,30.0,661,12.0,1,1,1,1,1
0.0,3.0,550,6.0,1,0,0,0,0
0.0,0.0,659,33.0,0,0,0,0,0
0.0,10.0,562,75.0,1,0,0,0,0
1.0,11.0,620,30.0,1,1,1,1,1
0.0,1.0,583,20.0,0,0,0,0,0
3.0,15.0,550,15.0,0,0,0,0,0
5.0,24.0,635,15.0,0,0,0,0,0
4.0,36.0,678,52.0,0,0,0,0,0
3.0,19.0,597,10.0,1,1,1,1,1
6.0,14.0,604,21.0,1,0,0,0,0
1.0,7.0,570,42.0,0,0,0,0,0
13.0,28.0,631,23.0,1,0,0,0,0
2.0,12.0,632,8.0,0,0,0,0,0
8.0,30.0,609,8.0,0,0,0,0,0
14.0,32.0,670,11.0,1,0,0,0,0
3.0,21.0,605,30.0,0,0,0,0,0
0.0,9.0,604,7.0,0,0,0,0,0
4.0,8.0,667,11.0,0,0,0,0,0
1.0,3.0,642,13.0,0,0,0,0,0
0.0,0.0,587,8.0,0,0,0,0,0
16.0,44.0,661,11.0,0,0,0,0,0
,,578,26.0,0,0,0,0,0
5.0,18.0,563,20.0,1,1,1,1,1
7.0,14.0,602,15.0,0,0,0,0,0
0.0,0.0,621,21.0,0,0,0,0,0
2.0,12.0,611,11.0,0,0,0,0,0
5.0,13.0,622,6.0,0,0,0,0,0
3.0,10.0,550,27.0,1,1,1,0,0
0.0,3.0,550,18.0,1,1,1,1,1
6.0,33.0,576,18.0,1,1,0,0,0
0.0,3.0,636,3.0,0,0,0,0,0
0.0,0.0,562,26.0,0,0,0,0,0
8.0,12.0,550,26.0,0,0,0,0,0
5.0,25.0,623,15.0,1,1,1,1,1
5.0,12.0,590,32.0,0,0,0,0,0
0.0,1.0,591,50.0,1,0,0,0,0
0.0,2.0,550,11.0,0,0,0,0,0
5.0,11.0,553,45.0,1,1,1,1,1
5.0,21.0,581,26.0,0,0,0,0,0
0.0,18.0,610,29.0,1,1,0,0,0
0.0,18.0,556,10.0,1,0,0,0,0
2.0,14.0,603,14.0,0,0,0,0,0
10.0,31.0,679,10.0,0,0,0,0,0
0.0,2.0,646,20.0,0,0,0,0,0
9.0,26.0,620,28.0,0,0,0,0,0
5.0,13.0,574,44.0,1,1,1,1,1
0.0,7.0,550,46.0,1,1,1,1,1
1.0,11.0,609,3.0,1,1,0,0,0
0.0,16.0,569,34.0,1,1,1,1,1
4.0,15.0,580,15.0,0,0,0,0,0
8.0,26.0,658,17.0,0,0,0,0,0
17.0,26.0,687,3.0,0,0,0,0,0
0.0,19.0,591,10.0,1,1,1,1,1
0.0,1.0,603,20.0,1,0,0,0,0
0.0,10.0,576,18.0,1,0,0,0,0
2.0,6.0,674,6.0,0,0,0,0,0
9.0,21.0,642,12.0,1,1,0,0,0
6.0,25.0,596,37.0,1,1,1,1,1
12.0,35.0,679,16.0,0,0,0,0,0
10.0,21.0,600,15.0,0,0,0,0,0
0.0,3.0,617,12.0,1,0,0,0,0
2.0,9.0,634,18.0,0,0,0,0,0
3.0,3.0,651,4.0,0,0,0,0,0
3.0,7.0,611,18.0,0,0,0,0,0
1.0,5.0,624,4.0,0,0,0,0,0
17.0,22.0,624,5.0,0,0,0,0,0
2.0,5.0,602,3.0,1,0,0,0,0
1.0,15.0,633,6.0,0,0,0,0,0
1.0,24.0,604,5.0,1,1,1,0,0
4.0,10.0,638,5.0,1,0,0,0,0
1.0,14.0,643,47.0,1,1,1,1,1
2.0,10.0,552,66.0,0,0,0,0,0
2.0,14.0,551,4.0,0,0,0,0,0
5.0,20.0,605,7.0,1,1,1,1,1
5.0,12.0,617,12.0,0,0,0,0,0
2.0,8.0,612,41.0,1,0,0,0,0
0.0,2.0,701,18.0,0,0,0,0,0
13.0,31.0,568,11.0,0,0,0,0,0
8.0,33.0,641,11.0,0,0,0,0,0
1.0,9.0,584,45.0,0,0,0,0,0
5.0,17.0,657,11.0,0,0,0,0,0
5.0,18.0,618,28.0,1,1,1,1,1
3.0,30.0,575,27.0,1,1,0,0,0
20.0,39.0,628,5.0,0,0,0,0,0
4.0,21.0,551,12.0,1,1,1,1,1
3.0,7.0,584,4.0,1,0,0,0,0
1.0,14.0,656,3.0,1,1,1,1,1
17.0,35.0,577,4.0,1,0,0,0,0
5.0,6.0,554,17.0,0,0,0,0,0
1.0,13.0,586,28.0,0,0,0,0,0
0.0,4.0,574,14.0,0,0,0,0,0
6.0,37.0,618,9.0,1,0,0,0,0
0.0,0.0,609,9.0,0,0,0,0,0
0.0,0.0,611,16.0,1,1,0,0,0
5.0,11.0,615,15.0,0,0,0,0,0
0.0,2.0,625,26.0,0,0,0,0,0
14.0,27.0,697,4.0,0,0,0,0,0
13.0,27.0,604,26.0,1,1,1,1,1
0.0,6.0,606,21.0,0,0,0,0,0
18.0,48.0,603,22.0,0,0,0,0,0
9.0,28.0,605,12.0,0,0,0,0,0
12.0,27.0,608,19.0,1,1,1,1,1
4.0,9.0,592,24.0,1,1,1,1,1
1.0,4.0,715,5.0,1,0,0,0,0
1.0,13.0,622,40.0,1,1,0,0,0
0.0,17.0,556,31.0,1,1,1,1,1
5.0,23.0,579,22.0,0,0,0,0,0
1.0,20.0,618,32.0,1,1,0,0,0
1.0,5.0,599,11.0,0,0,0,0,0
0.0,5.0,551,12.0,1,0,0,0,0
12.0,39.0,728,3.0,0,0,0,0,0
5.0,18.0,677,4.0,0,0,0,0,0
2.0,12.0,595,23.0,0,0,0,0,0
1.0,21.0,645,13.0,1,1,1,1,1
10.0,32.0,608,16.0,1,1,1,1,1
4.0,34.0,587,7.0,0,0,0,0,0
4.0,18.0,633,20.0,1,1,1,1,1
3.0,10.0,585,12.0,1,0,0,0,0
0.0,2.0,552,23.0,0,0,0,0,0
3.0,8.0,571,15.0,0,0,0,0,0
0.0,3.0,611,15.0,0,0,0,0,0
1.0,2.0,570,21.0,1,1,1,1,1
2.0,15.0,616,14.0,0,0,0,0,0
1.0,6.0,588,21.0,0,0,0,0,0
4.0,19.0,628,51.0,0,0,0,0,0
0.0,2.0,584,26.0,1,0,0,0,0
0.0,3.0,605,7.0,0,0,0,0,0
3.0,13.0,593,19.0,1,0,0,0,0
2.0,5.0,698,11.0,0,0,0,0,0
0.0,30.0,615,43.0,0,0,0,0,0
17.0,28.0,551,2.0,0,0,0,0,0
0.0,3.0,550,3.0,1,1,1,1,1
3.0,19.0,590,22.0,1,0,0,0,0
8.0,24.0,647,24.0,0,0,0,0,0
14.0,28.0,623,28.0,0,0,0,0,0
0.0,7.0,674,13.0,1,0,0,0,0
9.0,24.0,526,31.0,1,0,0,0,0
0.0,8.0,646,10.0,0,0,0,0,0
1.0,5.0,551,16.0,1,1,1,1,1
23.0,40.0,683,8.0,0,0,0,0,0
9.0,10.0,665,18.0,0,0,0,0,0
12.0,32.0,570,10.0,0,0,0,0,0
3.0,34.0,643,4.0,0,0,0,0,0
0.0,4.0,550,13.0,1,1,1,1,1
0.0,6.0,585,38.0,1,1,1,1,1
1.0,5.0,598,77.0,0,0,0,0,0
9.0,14.0,553,55.0,0,0,0,0,0
7.0,35.0,596,6.0,0,0,0,0,0
3.0,5.0,579,42.0,0,0,0,0,0
2.0,12.0,741,18.0,0,0,0,0,0
0.0,6.0,635,18.0,0,0,0,0,0
2.0,17.0,584,17.0,1,1,0,0,0
5.0,8.0,502,14.0,0,0,0,0,0
23.0,61.0,668,6.0,0,0,0,0,0
1.0,28.0,586,12.0,1,1,1,1,1
12.0,26.0,590,5.0,0,0,0,0,0
3.0,3.0,618,19.0,1,0,0,0,0
0.0,6.0,592,29.0,1,1,0,0,0
0.0,5.0,580,10.0,0,0,0,0,0
2.0,7.0,592,14.0,0,0,0,0,0
0.0,2.0,598,9.0,0,0,0,0,0
10.0,23.0,640,18.0,1,0,0,0,0
0.0,15.0,625,9.0,1,1,1,1,1
2.0,7.0,563,8.0,0,0,0,0,0
0.0,7.0,613,22.0,1,1,1,1,1
1.0,4.0,633,5.0,0,0,0,0,0
11.0,25.0,588,45.0,1,1,0,0,0
0.0,4.0,698,55.0,1,1,1,1,1
4.0,16.0,606,3.0,0,0,0,0,0
17.0,29.0,595,23.0,1,0,0,0,0
0.0,15.0,741,0.0,0,0,0,0,0
20.0,37.0,577,8.0,1,0,0,0,0
0.0,20.0,550,29.0,1,1,1,1,0
0.0,6.0,621,4.0,1,1,0,0,0
19.0,33.0,617,6.0,0,0,0,0,0
1.0,18.0,559,6.0,1,1,0,0,0
0.0,5.0,550,46.0,1,1,1,1,1
19.0,28.0,553,4.0,1,0,0,0,0
1.0,13.0,636,14.0,1,1,1,1,1
3.0,5.0,590,11.0,1,1,0,0,0
5.0,12.0,596,20.0,0,0,0,0,0
1.0,12.0,600,14.0,0,0,0,0,0
0.0,5.0,635,4.0,0,0,0,0,0
19.0,32.0,581,8.0,0,0,0,0,0
4.0,8.0,598,13.0,0,0,0,0,0
2.0,6.0,633,2.0,1,1,1,1,1
8.0,20.0,644,31.0,1,0,0,0,0
3.0,8.0,588,28.0,0,0,0,0,0
6.0,16.0,571,35.0,0,0,0,0,0
9.0,33.0,601,4.0,1,1,0,0,0
21.0,45.0,629,5.0,0,0,0,0,0
0.0,28.0,615,19.0,1,1,1,1,1
6.0,15.0,632,71.0,0,0,0,0,0
23.0,43.0,616,4.0,0,0,0,0,0
3.0,16.0,551,3.0,1,0,0,0,0
0.0,0.0,605,9.0,0,0,0,0,0
0.0,8.0,567,15.0,1,1,1,1,1
3.0,21.0,600,16.0,1,1,0,0,0
3.0,4.0,619,1.0,0,0,0,0,0
5.0,9.0,550,9.0,1,0,0,0,0
3.0,7.0,618,4.0,1,1,0,0,0
6.0,16.0,554,32.0,1,0,0,0,0
1.0,16.0,612,4.0,1,0,0,0,0
13.0,40.0,645,23.0,0,0,0,0,0
2.0,14.0,569,23.0,1,1,1,1,1
1.0,7.0,592,20.0,1,0,0,0,0
18.0,52.0,655,11.0,1,0,0,0,0
3.0,4.0,574,40.0,1,1,1,1,1
5.0,15.0,606,3.0,0,0,0,0,0
3.0,16.0,579,34.0,1,1,1,1,1
0.0,2.0,551,24.0,1,1,1,1,1
0.0,4.0,570,40.0,1,1,1,1,1
5.0,8.0,573,8.0,1,0,0,0,0
3.0,18.0,660,11.0,0,0,0,0,0
10.0,30.0,550,63.0,1,1,1,1,1
0.0,8.0,619,12.0,0,0,0,0,0
5.0,9.0,610,30.0,0,0,0,0,0
0.0,1.0,595,17.0,1,1,1,1,1
7.0,12.0,660,61.0,0,0,0,0,0
3.0,10.0,592,30.0,1,1,1,1,1
2.0,8.0,584,16.0,1,0,0,0,0
6.0,27.0,674,32.0,1,0,0,0,0
0.0,4.0,554,11.0,1,0,0,0,0
1.0,6.0,595,32.0,1,0,0,0,0
5.0,10.0,603,46.0,0,0,0,0,0
8.0,22.0,587,19.0,1,0,0,0,0
4.0,25.0,693,8.0,0,0,0,0,0
0.0,4.0,551,14.0,1,1,1,0,0
0.0,17.0,587,16.0,1,1,1,1,1
0.0,12.0,551,39.0,0,0,0,0,0
0.0,12.0,551,60.0,1,1,1,1,1
2.0,18.0,601,23.0,1,1,0,0,0
2.0,11.0,610,11.0,0,0,0,0,0
15.0,40.0,640,29.0,0,0,0,0,0
18.0,30.0,629,6.0,0,0,0,0,0
0.0,8.0,584,11.0,0,0,0,0,0
2.0,9.0,568,47.0,0,0,0,0,0
1.0,11.0,589,6.0,1,1,1,1,1
8.0,25.0,582,20.0,0,0,0,0,0
3.0,14.0,605,3.0,0,0,0,0,0
0.0,1.0,595,28.0,1,0,0,0,0
0.0,3.0,550,18.0,1,0,0,0,0
2.0,34.0,586,29.0,0,0,0,0,0
6.0,20.0,589,14.0,1,1,1,1,1
8.0,21.0,583,18.0,0,0,0,0,0
1.0,4.0,629,32.0,0,0,0,0,0
2.0,10.0,661,1.0,0,0,0,0,0
8.0,18.0,634,33.0,0,0,0,0,0
0.0,6.0,608,10.0,1,1,1,0,0
1.0,8.0,550,44.0,1,1,1,0,0
0.0,17.0,582,26.0,1,1,1,1,1
0.0,1.0,601,37.0,0,0,0,0,0
0.0,3.0,666,21.0,1,0,0,0,0
6.0,16.0,552,25.0,0,0,0,0,0
3.0,6.0,615,13.0,0,0,0,0,0
12.0,22.0,678,8.0,0,0,0,0,0
4.0,11.0,604,19.0,0,0,0,0,0
0.0,23.0,590,23.0,1,1,1,1,1
0.0,5.0,584,18.0,1,1,1,1,1
2.0,8.0,620,7.0,0,0,0,0,0
3.0,10.0,657,11.0,0,0,0,0,0
1.0,35.0,660,11.0,1,1,1,1,1
6.0,32.0,598,8.0,0,0,0,0,0
5.0,7.0,637,6.0,0,0,0,0,0
3.0,18.0,654,4.0,0,0,0,0,0
5.0,8.0,564,51.0,1,0,0,0,0
3.0,8.0,636,42.0,0,0,0,0,0
1.0,15.0,601,47.0,0,0,0,0,0
2.0,18.0,635,25.0,0,0,0,0,0
0.0,11.0,577,58.0,1,0,0,0,0
1.0,3.0,590,67.0,1,0,0,0,0
2.0,5.0,601,87.0,0,0,0,0,0
0.0,6.0,586,30.0,1,1,1,1,1
0.0,7.0,590,6.0,1,1,1,1,1
6.0,9.0,567,45.0,0,0,0,0,0
0.0,3.0,580,47.0,0,0,0,0,0
2.0,9.0,688,30.0,1,0,0,0,0
0.0,7.0,672,16.0,1,0,0,0,0
1.0,10.0,609,23.0,0,0,0,0,0
0.0,2.0,578,22.0,1,1,1,1,1
1.0,17.0,564,46.0,1,1,0,0,0
0.0,8.0,619,65.0,1,1,1,1,1
4.0,25.0,593,69.0,1,1,1,1,1
0.0,6.0,550,55.0,1,1,1,1,1
5.0,27.0,581,18.0,1,0,0,0,0
5.0,9.0,600,21.0,0,0,0,0,0
3.0,6.0,677,16.0,0,0,0,0,0
2.0,6.0,695,13.0,0,0,0,0,0
5.0,20.0,612,15.0,0,0,0,0,0
2.0,12.0,601,9.0,1,0,0,0,0
13.0,30.0,601,17.0,0,0,0,0,0
7.0,9.0,630,9.0,1,0,0,0,0
1.0,3.0,553,21.0,1,1,0,0,0
5.0,38.0,602,21.0,1,1,1,1,1
1.0,6.0,560,8.0,1,0,0,0,0
0.0,12.0,550,35.0,1,1,1,1,1
0.0,4.0,551,7.0,1,0,0,0,0
15.0,38.0,585,6.0,0,0,0,0,0
0.0,7.0,630,23.0,1,0,0,0,0
2.0,10.0,667,10.0,0,0,0,0,0
1.0,6.0,595,11.0,1,0,0,0,0
7.0,13.0,565,10.0,1,1,1,1,0
2.0,7.0,551,7.0,1,0,0,0,0
3.0,6.0,591,7.0,1,1,1,0,0
0.0,12.0,624,43.0,1,1,1,1,1
4.0,12.0,606,9.0,1,0,0,0,0
2.0,5.0,590,16.0,1,1,1,1,1
7.0,26.0,660,3.0,1,0,0,0,0
2.0,10.0,616,22.0,0,0,0,0,0
0.0,16.0,606,12.0,1,1,1,1,1
0.0,4.0,579,37.0,0,0,0,0,0
5.0,17.0,602,7.0,1,0,0,0,0
0.0,3.0,552,10.0,1,0,0,0,0
2.0,10.0,550,28.0,0,0,0,0,0
4.0,9.0,563,27.0,0,0,0,0,0
2.0,20.0,550,11.0,0,0,0,0,0
0.0,5.0,587,19.0,1,1,1,1,1
7.0,26.0,554,51.0,0,0,0,0,0
1.0,5.0,565,63.0,1,0,0,0,0
0.0,4.0,611,14.0,0,0,0,0,0
0.0,11.0,607,22.0,1,1,1,1,1
0.0,2.0,607,24.0,0,0,0,0,0
14.0,25.0,607,6.0,1,1,1,1,1
1.0,23.0,581,5.0,1,1,1,1,1
3.0,9.0,608,11.0,0,0,0,0,0
0.0,4.0,550,13.0,0,0,0,0,0
4.0,10.0,557,15.0,1,0,0,0,0
10.0,18.0,556,7.0,1,1,1,0,0
6.0,14.0,603,28.0,0,0,0,0,0
0.0,2.0,632,7.0,0,0,0,0,0
8.0,18.0,612,20.0,0,0,0,0,0
1.0,11.0,616,7.0,0,0,0,0,0
0.0,25.0,595,9.0,1,1,1,1,1
1.0,5.0,557,22.0,1,1,1,1,1
0.0,5.0,563,50.0,1,1,1,1,1
16.0,40.0,608,12.0,1,0,0,0,0
1.0,11.0,630,31.0,1,1,1,1,1
0.0,7.0,658,2.0,0,0,0,0,0
17.0,46.0,693,40.0,0,0,0,0,0
17.0,37.0,550,5.0,0,0,0,0,0
3.0,8.0,550,26.0,1,0,0,0,0
15.0,25.0,638,8.0,1,0,0,0,0
0.0,6.0,598,4.0,1,1,1,1,1
8.0,12.0,616,3.0,0,0,0,0,0
1.0,6.0,649,10.0,0,0,0,0,0
17.0,37.0,599,8.0,0,0,0,0,0
6.0,29.0,644,36.0,1,0,0,0,0
1.0,6.0,633,9.0,0,0,0,0,0
0.0,6.0,603,18.0,1,1,1,1,1
1.0,20.0,571,9.0,0,0,0,0,0
1.0,6.0,564,9.0,0,0,0,0,0
7.0,26.0,586,26.0,1,1,1,1,0
1.0,10.0,596,16.0,0,0,0,0,0
2.0,12.0,578,15.0,0,0,0,0,0
6.0,19.0,599,12.0,1,1,1,1,1
0.0,4.0,574,33.0,1,1,1,1,1
18.0,32.0,648,7.0,0,0,0,0,0
3.0,35.0,587,9.0,1,1,0,0,0
16.0,26.0,589,1.0,0,0,0,0,0
6.0,24.0,550,8.0,1,1,1,0,0
0.0,32.0,607,10.0,1,1,1,1,1
5.0,26.0,607,47.0,1,1,1,1,1
24.0,52.0,642,19.0,0,0,0,0,0
0.0,10.0,606,23.0,1,1,1,1,1
8.0,30.0,564,37.0,1,1,1,1,1
0.0,11.0,600,46.0,1,1,1,1,1
3.0,10.0,619,21.0,0,0,0,0,0
0.0,9.0,620,7.0,0,0,0,0,0
0.0,7.0,579,17.0,1,1,1,1,1
2.0,12.0,600,66.0,1,1,0,0,0
4.0,8.0,616,13.0,0,0,0,0,0
22.0,29.0,603,18.0,0,0,0,0,0
1.0,9.0,629,16.0,1,0,0,0,0
1.0,13.0,707,4.0,1,0,0,0,0
2.0,6.0,579,15.0,0,0,0,0,0
0.0,6.0,594,19.0,1,1,1,1,1
1.0,12.0,607,66.0,1,1,1,1,1
3.0,13.0,584,11.0,0,0,0,0,0
2.0,3.0,583,8.0,0,0,0,0,0
0.0,5.0,602,16.0,0,0,0,0,0
8.0,18.0,658,3.0,0,0,0,0,0
4.0,15.0,593,22.0,1,0,0,0,0
1.0,28.0,550,44.0,1,0,0,0,0
11.0,33.0,614,6.0,0,0,0,0,0
9.0,27.0,598,33.0,0,0,0,0,0
4.0,26.0,705,4.0,0,0,0,0,0
17.0,48.0,621,8.0,0,0,0,0,0
1.0,6.0,612,18.0,1,0,0,0,0
3.0,5.0,653,6.0,0,0,0,0,0
6.0,20.0,677,17.0,1,0,0,0,0
0.0,7.0,612,15.0,1,0,0,0,0
0.0,11.0,557,23.0,1,0,0,0,0
0.0,6.0,550,33.0,1,1,1,0,0
24.0,41.0,592,12.0,1,0,0,0,0
0.0,8.0,639,10.0,1,1,1,1,1
0.0,6.0,626,16.0,0,0,0,0,0
7.0,17.0,575,28.0,1,1,1,1,1
3.0,4.0,611,11.0,1,0,0,0,0
17.0,57.0,676,7.0,0,0,0,0,0
0.0,9.0,598,26.0,1,1,1,1,1
0.0,9.0,570,82.0,1,1,1,1,1
4.0,8.0,554,10.0,0,0,0,0,0
3.0,11.0,577,15.0,1,1,1,1,1
29.0,42.0,623,13.0,0,0,0,0,0
5.0,13.0,647,36.0,1,1,1,1,1
9.0,31.0,684,16.0,0,0,0,0,0
1.0,15.0,651,11.0,0,0,0,0,0
0.0,2.0,550,24.0,0,0,0,0,0
3.0,3.0,639,12.0,1,0,0,0,0
1.0,5.0,575,10.0,1,1,1,1,1
1.0,6.0,642,16.0,0,0,0,0,0
2.0,26.0,593,20.0,1,0,0,0,0
0.0,12.0,627,9.0,0,0,0,0,0
4.0,14.0,550,11.0,0,0,0,0,0
4.0,22.0,593,47.0,0,0,0,0,0
2.0,11.0,624,1.0,0,0,0,0,0
0.0,13.0,566,24.0,1,1,1,1,1
15.0,42.0,636,11.0,0,0,0,0,0
3.0,6.0,631,48.0,0,0,0,0,0
0.0,2.0,550,28.0,1,0,0,0,0
12.0,39.0,620,8.0,1,0,0,0,0
0.0,13.0,609,39.0,1,0,0,0,0
3.0,12.0,581,78.0,1,0,0,0,0
0.0,4.0,586,4.0,1,1,1,0,0
2.0,14.0,625,28.0,1,1,1,1,1
0.0,6.0,685,20.0,0,0,0,0,0
18.0,53.0,668,14.0,0,0,0,0,0
18.0,32.0,592,7.0,0,0,0,0,0
0.0,7.0,566,13.0,1,1,1,1,1
0.0,9.0,550,9.0,1,1,0,0,0
17.0,31.0,682,10.0,1,0,0,0,0
13.0,29.0,578,56.0,0,0,0,0,0
